"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"4946","Movement Zone 4946","4883","Movement Zone 4883","9/2/2019 - 9/2/2019, Every day, AM Peak",4456,3640,5453
"4946","Movement Zone 4946","4884","Movement Zone 4884","9/2/2019 - 9/2/2019, Every day, AM Peak",4805,4077,5662
"4946","Movement Zone 4946","4885","Movement Zone 4885","9/2/2019 - 9/2/2019, Every day, AM Peak",3557,3222,3926
"4946","Movement Zone 4946","4887","Movement Zone 4887","9/2/2019 - 9/2/2019, Every day, AM Peak",2735,2321,3222
"4946","Movement Zone 4946","4888","Movement Zone 4888","9/2/2019 - 9/2/2019, Every day, AM Peak",3346,2644,4234
"4946","Movement Zone 4946","4890","Movement Zone 4890","9/2/2019 - 9/2/2019, Every day, AM Peak",3458,2831,4223
"4946","Movement Zone 4946","4891","Movement Zone 4891","9/2/2019 - 9/2/2019, Every day, AM Peak",3098,2626,3654
"4946","Movement Zone 4946","4892","Movement Zone 4892","9/2/2019 - 9/2/2019, Every day, AM Peak",3384,2786,4109
"4946","Movement Zone 4946","4893","Movement Zone 4893","9/2/2019 - 9/2/2019, Every day, AM Peak",3193,2683,3799
"4946","Movement Zone 4946","4894","Movement Zone 4894","9/2/2019 - 9/2/2019, Every day, AM Peak",2621,2134,3219
"4946","Movement Zone 4946","4895","Movement Zone 4895","9/2/2019 - 9/2/2019, Every day, AM Peak",3577,2862,4470
"4946","Movement Zone 4946","4896","Movement Zone 4896","9/2/2019 - 9/2/2019, Every day, AM Peak",3342,2760,4046
"4946","Movement Zone 4946","4899","Movement Zone 4899","9/2/2019 - 9/2/2019, Every day, AM Peak",2946,2439,3558
"4946","Movement Zone 4946","4900","Movement Zone 4900","9/2/2019 - 9/2/2019, Every day, AM Peak",2894,2441,3429
"4946","Movement Zone 4946","4901","Movement Zone 4901","9/2/2019 - 9/2/2019, Every day, AM Peak",3344,2890,3869
"4946","Movement Zone 4946","4902","Movement Zone 4902","9/2/2019 - 9/2/2019, Every day, AM Peak",3373,2888,3938
"4946","Movement Zone 4946","4903","Movement Zone 4903","9/2/2019 - 9/2/2019, Every day, AM Peak",3287,2662,4057
"4946","Movement Zone 4946","4904","Movement Zone 4904","9/2/2019 - 9/2/2019, Every day, AM Peak",3073,2531,3730
"4946","Movement Zone 4946","4905","Movement Zone 4905","9/2/2019 - 9/2/2019, Every day, AM Peak",3399,2770,4169
"4946","Movement Zone 4946","4906","Movement Zone 4906","9/2/2019 - 9/2/2019, Every day, AM Peak",4231,3270,5472
"4946","Movement Zone 4946","4907","Movement Zone 4907","9/2/2019 - 9/2/2019, Every day, AM Peak",4130,3266,5221
"4946","Movement Zone 4946","4908","Movement Zone 4908","9/2/2019 - 9/2/2019, Every day, AM Peak",4532,3582,5733
"4946","Movement Zone 4946","4909","Movement Zone 4909","9/2/2019 - 9/2/2019, Every day, AM Peak",4458,3536,5619
"4946","Movement Zone 4946","4912","Movement Zone 4912","9/2/2019 - 9/2/2019, Every day, AM Peak",3670,2988,4507
"4946","Movement Zone 4946","4913","Movement Zone 4913","9/2/2019 - 9/2/2019, Every day, AM Peak",2946,2201,3942
"4946","Movement Zone 4946","4914","Movement Zone 4914","9/2/2019 - 9/2/2019, Every day, AM Peak",4110,3324,5080
"4946","Movement Zone 4946","4915","Movement Zone 4915","9/2/2019 - 9/2/2019, Every day, AM Peak",3142,2366,4172
"4946","Movement Zone 4946","4916","Movement Zone 4916","9/2/2019 - 9/2/2019, Every day, AM Peak",3325,2559,4319
"4946","Movement Zone 4946","4917","Movement Zone 4917","9/2/2019 - 9/2/2019, Every day, AM Peak",3109,2399,4028
"4946","Movement Zone 4946","4918","Movement Zone 4918","9/2/2019 - 9/2/2019, Every day, AM Peak",4819,3880,5985
"4946","Movement Zone 4946","4921","Movement Zone 4921","9/2/2019 - 9/2/2019, Every day, AM Peak",2875,2494,3313
"4946","Movement Zone 4946","4924","Movement Zone 4924","9/2/2019 - 9/2/2019, Every day, AM Peak",3123,2575,3786
"4946","Movement Zone 4946","4925","Movement Zone 4925","9/2/2019 - 9/2/2019, Every day, AM Peak",2632,2277,3041
"4946","Movement Zone 4946","4926","Movement Zone 4926","9/2/2019 - 9/2/2019, Every day, AM Peak",3199,2623,3900
"4946","Movement Zone 4946","4927","Movement Zone 4927","9/2/2019 - 9/2/2019, Every day, AM Peak",4109,3277,5151
"4946","Movement Zone 4946","4928","Movement Zone 4928","9/2/2019 - 9/2/2019, Every day, AM Peak",3942,3204,4848
"4946","Movement Zone 4946","4929","Movement Zone 4929","9/2/2019 - 9/2/2019, Every day, AM Peak",3646,2999,4431
