"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"4946","Movement Zone 4946","1117","Movement Zone 1117","9/2/2019 - 9/2/2019, Every day, Daily Average",2298,1821,2898
"4946","Movement Zone 4946","1118","Movement Zone 1118","9/2/2019 - 9/2/2019, Every day, Daily Average",1172,824,1666
"4946","Movement Zone 4946","1119","Movement Zone 1119","9/2/2019 - 9/2/2019, Every day, Daily Average",1140,804,1615
"4946","Movement Zone 4946","1124","Movement Zone 1124","9/2/2019 - 9/2/2019, Every day, Daily Average",3008,2125,4256
"4946","Movement Zone 4946","1126","Movement Zone 1126","9/2/2019 - 9/2/2019, Every day, Daily Average",3199,2398,4267
"4946","Movement Zone 4946","1127","Movement Zone 1127","9/2/2019 - 9/2/2019, Every day, Daily Average",3457,2681,4457
"4946","Movement Zone 4946","1129","Movement Zone 1129","9/2/2019 - 9/2/2019, Every day, Daily Average",3071,2208,4270
"4946","Movement Zone 4946","1133","Movement Zone 1133","9/2/2019 - 9/2/2019, Every day, Daily Average",3370,2661,4267
"4946","Movement Zone 4946","1134","Movement Zone 1134","9/2/2019 - 9/2/2019, Every day, Daily Average",2898,2034,4128
"4946","Movement Zone 4946","1135","Movement Zone 1135","9/2/2019 - 9/2/2019, Every day, Daily Average",2986,2291,3891
"4946","Movement Zone 4946","1137","Movement Zone 1137","9/2/2019 - 9/2/2019, Every day, Daily Average",3269,2381,4487
"4946","Movement Zone 4946","1147","Movement Zone 1147","9/2/2019 - 9/2/2019, Every day, Daily Average",3295,2327,4663
"4946","Movement Zone 4946","1149","Movement Zone 1149","9/2/2019 - 9/2/2019, Every day, Daily Average",3566,2547,4990
"4946","Movement Zone 4946","1150","Movement Zone 1150","9/2/2019 - 9/2/2019, Every day, Daily Average",3439,2421,4883
"4946","Movement Zone 4946","1151","Movement Zone 1151","9/2/2019 - 9/2/2019, Every day, Daily Average",3329,2370,4674
"4946","Movement Zone 4946","1152","Movement Zone 1152","9/2/2019 - 9/2/2019, Every day, Daily Average",3840,2779,5305
"4946","Movement Zone 4946","1155","Movement Zone 1155","9/2/2019 - 9/2/2019, Every day, Daily Average",3658,2669,5012
"4946","Movement Zone 4946","1159","Movement Zone 1159","9/2/2019 - 9/2/2019, Every day, Daily Average",2785,2140,3623
"4946","Movement Zone 4946","1161","Movement Zone 1161","9/2/2019 - 9/2/2019, Every day, Daily Average",3053,2262,4119
"4946","Movement Zone 4946","1162","Movement Zone 1162","9/2/2019 - 9/2/2019, Every day, Daily Average",2897,2114,3969
"4946","Movement Zone 4946","1168","Movement Zone 1168","9/2/2019 - 9/2/2019, Every day, Daily Average",3191,2349,4333
"4946","Movement Zone 4946","1172","Movement Zone 1172","9/2/2019 - 9/2/2019, Every day, Daily Average",3018,2450,3717
"4946","Movement Zone 4946","1173","Movement Zone 1173","9/2/2019 - 9/2/2019, Every day, Daily Average",3694,2604,5238
"4946","Movement Zone 4946","1174","Movement Zone 1174","9/2/2019 - 9/2/2019, Every day, Daily Average",3376,2523,4517
"4946","Movement Zone 4946","1175","Movement Zone 1175","9/2/2019 - 9/2/2019, Every day, Daily Average",3374,2453,4639
"4946","Movement Zone 4946","1176","Movement Zone 1176","9/2/2019 - 9/2/2019, Every day, Daily Average",2817,1962,4042
"4946","Movement Zone 4946","1177","Movement Zone 1177","9/2/2019 - 9/2/2019, Every day, Daily Average",3408,2514,4618
"4946","Movement Zone 4946","1180","Movement Zone 1180","9/2/2019 - 9/2/2019, Every day, Daily Average",2729,1867,3988
"4946","Movement Zone 4946","1184","Movement Zone 1184","9/2/2019 - 9/2/2019, Every day, Daily Average",2267,1749,2937
"4946","Movement Zone 4946","1185","Movement Zone 1185","9/2/2019 - 9/2/2019, Every day, Daily Average",2306,1834,2898
"4946","Movement Zone 4946","1186","Movement Zone 1186","9/2/2019 - 9/2/2019, Every day, Daily Average",3033,2395,3839
"4946","Movement Zone 4946","1202","Movement Zone 1202","9/2/2019 - 9/2/2019, Every day, Daily Average",2399,1770,3249
"4946","Movement Zone 4946","1205","Movement Zone 1205","9/2/2019 - 9/2/2019, Every day, Daily Average",3144,2165,4563
"4946","Movement Zone 4946","1210","Movement Zone 1210","9/2/2019 - 9/2/2019, Every day, Daily Average",2599,1804,3743
"4946","Movement Zone 4946","1237","Movement Zone 1237","9/2/2019 - 9/2/2019, Every day, Daily Average",2419,1923,3042
"4946","Movement Zone 4946","1241","Movement Zone 1241","9/2/2019 - 9/2/2019, Every day, Daily Average",2420,1978,2959
"4946","Movement Zone 4946","1249","Movement Zone 1249","9/2/2019 - 9/2/2019, Every day, Daily Average",3068,2145,4386
"4946","Movement Zone 4946","1261","Movement Zone 1261","9/2/2019 - 9/2/2019, Every day, Daily Average",2918,2173,3916
"4946","Movement Zone 4946","1276","Movement Zone 1276","9/2/2019 - 9/2/2019, Every day, Daily Average",2451,1754,3424
"4946","Movement Zone 4946","1282","Movement Zone 1282","9/2/2019 - 9/2/2019, Every day, Daily Average",2339,1846,2962
"4946","Movement Zone 4946","1290","Movement Zone 1290","9/2/2019 - 9/2/2019, Every day, Daily Average",2262,1846,2771
"4946","Movement Zone 4946","1293","Movement Zone 1293","9/2/2019 - 9/2/2019, Every day, Daily Average",3000,1782,5050
"4946","Movement Zone 4946","1294","Movement Zone 1294","9/2/2019 - 9/2/2019, Every day, Daily Average",2355,1572,3527
"4946","Movement Zone 4946","1306","Movement Zone 1306","9/2/2019 - 9/2/2019, Every day, Daily Average",2555,1883,3465
"4946","Movement Zone 4946","1307","Movement Zone 1307","9/2/2019 - 9/2/2019, Every day, Daily Average",2650,1876,3742
"4946","Movement Zone 4946","1325","Movement Zone 1325","9/2/2019 - 9/2/2019, Every day, Daily Average",2622,1978,3474
"4946","Movement Zone 4946","1329","Movement Zone 1329","9/2/2019 - 9/2/2019, Every day, Daily Average",2199,1658,2916
"4946","Movement Zone 4946","1333","Movement Zone 1333","9/2/2019 - 9/2/2019, Every day, Daily Average",2428,2020,2918
"4946","Movement Zone 4946","1335","Movement Zone 1335","9/2/2019 - 9/2/2019, Every day, Daily Average",2887,2292,3635
"4946","Movement Zone 4946","1342","Movement Zone 1342","9/2/2019 - 9/2/2019, Every day, Daily Average",2219,1857,2651
"4946","Movement Zone 4946","1343","Movement Zone 1343","9/2/2019 - 9/2/2019, Every day, Daily Average",2323,1844,2926
"4946","Movement Zone 4946","1346","Movement Zone 1346","9/2/2019 - 9/2/2019, Every day, Daily Average",3863,3343,4463
"4946","Movement Zone 4946","1366","Movement Zone 1366","9/2/2019 - 9/2/2019, Every day, Daily Average",2780,2156,3583
"4946","Movement Zone 4946","1367","Movement Zone 1367","9/2/2019 - 9/2/2019, Every day, Daily Average",3457,2602,4591
"4946","Movement Zone 4946","1372","Movement Zone 1372","9/2/2019 - 9/2/2019, Every day, Daily Average",3860,2837,5251
"4946","Movement Zone 4946","1373","Movement Zone 1373","9/2/2019 - 9/2/2019, Every day, Daily Average",4030,2726,5957
"4946","Movement Zone 4946","1375","Movement Zone 1375","9/2/2019 - 9/2/2019, Every day, Daily Average",2047,1512,2770
"4946","Movement Zone 4946","1376","Movement Zone 1376","9/2/2019 - 9/2/2019, Every day, Daily Average",2801,2118,3703
"4946","Movement Zone 4946","1378","Movement Zone 1378","9/2/2019 - 9/2/2019, Every day, Daily Average",3069,2171,4336
"4946","Movement Zone 4946","1382","Movement Zone 1382","9/2/2019 - 9/2/2019, Every day, Daily Average",2413,1690,3444
"4946","Movement Zone 4946","1383","Movement Zone 1383","9/2/2019 - 9/2/2019, Every day, Daily Average",2637,2079,3344
"4946","Movement Zone 4946","1384","Movement Zone 1384","9/2/2019 - 9/2/2019, Every day, Daily Average",2030,1453,2834
"4946","Movement Zone 4946","1386","Movement Zone 1386","9/2/2019 - 9/2/2019, Every day, Daily Average",2750,2174,3478
"4946","Movement Zone 4946","1388","Movement Zone 1388","9/2/2019 - 9/2/2019, Every day, Daily Average",2586,2085,3206
"4946","Movement Zone 4946","1397","Movement Zone 1397","9/2/2019 - 9/2/2019, Every day, Daily Average",3031,2208,4159
"4946","Movement Zone 4946","1398","Movement Zone 1398","9/2/2019 - 9/2/2019, Every day, Daily Average",2800,2067,3792
"4946","Movement Zone 4946","1399","Movement Zone 1399","9/2/2019 - 9/2/2019, Every day, Daily Average",2340,1831,2990
"4946","Movement Zone 4946","1400","Movement Zone 1400","9/2/2019 - 9/2/2019, Every day, Daily Average",3557,2668,4740
"4946","Movement Zone 4946","1401","Movement Zone 1401","9/2/2019 - 9/2/2019, Every day, Daily Average",3048,2316,4010
"4946","Movement Zone 4946","1402","Movement Zone 1402","9/2/2019 - 9/2/2019, Every day, Daily Average",2755,2186,3470
"4946","Movement Zone 4946","1403","Movement Zone 1403","9/2/2019 - 9/2/2019, Every day, Daily Average",2334,1755,3102
"4946","Movement Zone 4946","1404","Movement Zone 1404","9/2/2019 - 9/2/2019, Every day, Daily Average",2266,1644,3122
"4946","Movement Zone 4946","1408","Movement Zone 1408","9/2/2019 - 9/2/2019, Every day, Daily Average",2815,2350,3371
"4946","Movement Zone 4946","1411","Movement Zone 1411","9/2/2019 - 9/2/2019, Every day, Daily Average",2723,1946,3808
"4946","Movement Zone 4946","1414","Movement Zone 1414","9/2/2019 - 9/2/2019, Every day, Daily Average",2529,1903,3359
"4946","Movement Zone 4946","1415","Movement Zone 1415","9/2/2019 - 9/2/2019, Every day, Daily Average",2441,1857,3207
"4946","Movement Zone 4946","1419","Movement Zone 1419","9/2/2019 - 9/2/2019, Every day, Daily Average",2913,2418,3508
"4946","Movement Zone 4946","1420","Movement Zone 1420","9/2/2019 - 9/2/2019, Every day, Daily Average",2706,2068,3539
"4946","Movement Zone 4946","1421","Movement Zone 1421","9/2/2019 - 9/2/2019, Every day, Daily Average",2599,1949,3465
"4946","Movement Zone 4946","1422","Movement Zone 1422","9/2/2019 - 9/2/2019, Every day, Daily Average",2988,2228,4006
"4946","Movement Zone 4946","1423","Movement Zone 1423","9/2/2019 - 9/2/2019, Every day, Daily Average",2413,1994,2919
"4946","Movement Zone 4946","1424","Movement Zone 1424","9/2/2019 - 9/2/2019, Every day, Daily Average",2814,2327,3401
"4946","Movement Zone 4946","1425","Movement Zone 1425","9/2/2019 - 9/2/2019, Every day, Daily Average",2596,1928,3493
"4946","Movement Zone 4946","1426","Movement Zone 1426","9/2/2019 - 9/2/2019, Every day, Daily Average",2281,1744,2982
"4946","Movement Zone 4946","1427","Movement Zone 1427","9/2/2019 - 9/2/2019, Every day, Daily Average",2211,1667,2932
"4946","Movement Zone 4946","1428","Movement Zone 1428","9/2/2019 - 9/2/2019, Every day, Daily Average",2220,1632,3018
"4946","Movement Zone 4946","1430","Movement Zone 1430","9/2/2019 - 9/2/2019, Every day, Daily Average",2705,1920,3810
"4946","Movement Zone 4946","1431","Movement Zone 1431","9/2/2019 - 9/2/2019, Every day, Daily Average",2895,1920,4363
"4946","Movement Zone 4946","1432","Movement Zone 1432","9/2/2019 - 9/2/2019, Every day, Daily Average",2441,1599,3725
"4946","Movement Zone 4946","1435","Movement Zone 1435","9/2/2019 - 9/2/2019, Every day, Daily Average",2733,1950,3829
"4946","Movement Zone 4946","1436","Movement Zone 1436","9/2/2019 - 9/2/2019, Every day, Daily Average",2592,1685,3986
"4946","Movement Zone 4946","1437","Movement Zone 1437","9/2/2019 - 9/2/2019, Every day, Daily Average",2405,1591,3633
"4946","Movement Zone 4946","1438","Movement Zone 1438","9/2/2019 - 9/2/2019, Every day, Daily Average",2298,1557,3390
"4946","Movement Zone 4946","1439","Movement Zone 1439","9/2/2019 - 9/2/2019, Every day, Daily Average",2607,1854,3665
"4946","Movement Zone 4946","1448","Movement Zone 1448","9/2/2019 - 9/2/2019, Every day, Daily Average",2245,1639,3074
"4946","Movement Zone 4946","1462","Movement Zone 1462","9/2/2019 - 9/2/2019, Every day, Daily Average",2219,1555,3164
"4946","Movement Zone 4946","1463","Movement Zone 1463","9/2/2019 - 9/2/2019, Every day, Daily Average",2723,2078,3567
"4946","Movement Zone 4946","1470","Movement Zone 1470","9/2/2019 - 9/2/2019, Every day, Daily Average",2267,1686,3047
"4946","Movement Zone 4946","1477","Movement Zone 1477","9/2/2019 - 9/2/2019, Every day, Daily Average",2405,1786,3237
"4946","Movement Zone 4946","1479","Movement Zone 1479","9/2/2019 - 9/2/2019, Every day, Daily Average",2650,1891,3713
"4946","Movement Zone 4946","1485","Movement Zone 1485","9/2/2019 - 9/2/2019, Every day, Daily Average",1922,1584,2331
"4946","Movement Zone 4946","1487","Movement Zone 1487","9/2/2019 - 9/2/2019, Every day, Daily Average",2218,1685,2919
"4946","Movement Zone 4946","1488","Movement Zone 1488","9/2/2019 - 9/2/2019, Every day, Daily Average",2344,1772,3099
"4946","Movement Zone 4946","1493","Movement Zone 1493","9/2/2019 - 9/2/2019, Every day, Daily Average",2924,2142,3990
"4946","Movement Zone 4946","1496","Movement Zone 1496","9/2/2019 - 9/2/2019, Every day, Daily Average",2977,2296,3859
"4946","Movement Zone 4946","1499","Movement Zone 1499","9/2/2019 - 9/2/2019, Every day, Daily Average",2890,2525,3307
"4946","Movement Zone 4946","1500","Movement Zone 1500","9/2/2019 - 9/2/2019, Every day, Daily Average",3672,2618,5150
"4946","Movement Zone 4946","1502","Movement Zone 1502","9/2/2019 - 9/2/2019, Every day, Daily Average",2467,1849,3290
"4946","Movement Zone 4946","1504","Movement Zone 1504","9/2/2019 - 9/2/2019, Every day, Daily Average",2696,2096,3466
"4946","Movement Zone 4946","1505","Movement Zone 1505","9/2/2019 - 9/2/2019, Every day, Daily Average",2293,1608,3268
"4946","Movement Zone 4946","1506","Movement Zone 1506","9/2/2019 - 9/2/2019, Every day, Daily Average",3432,2474,4759
"4946","Movement Zone 4946","1513","Movement Zone 1513","9/2/2019 - 9/2/2019, Every day, Daily Average",2112,1475,3023
"4946","Movement Zone 4946","1514","Movement Zone 1514","9/2/2019 - 9/2/2019, Every day, Daily Average",2480,1828,3364
"4946","Movement Zone 4946","1515","Movement Zone 1515","9/2/2019 - 9/2/2019, Every day, Daily Average",2511,1774,3553
"4946","Movement Zone 4946","1516","Movement Zone 1516","9/2/2019 - 9/2/2019, Every day, Daily Average",2383,1698,3343
"4946","Movement Zone 4946","1517","Movement Zone 1517","9/2/2019 - 9/2/2019, Every day, Daily Average",2732,2138,3490
"4946","Movement Zone 4946","1518","Movement Zone 1518","9/2/2019 - 9/2/2019, Every day, Daily Average",2638,1989,3497
"4946","Movement Zone 4946","1521","Movement Zone 1521","9/2/2019 - 9/2/2019, Every day, Daily Average",2357,1948,2851
"4946","Movement Zone 4946","1523","Movement Zone 1523","9/2/2019 - 9/2/2019, Every day, Daily Average",3015,2104,4319
"4946","Movement Zone 4946","1524","Movement Zone 1524","9/2/2019 - 9/2/2019, Every day, Daily Average",2962,2181,4021
"4946","Movement Zone 4946","1525","Movement Zone 1525","9/2/2019 - 9/2/2019, Every day, Daily Average",2263,1677,3052
"4946","Movement Zone 4946","1527","Movement Zone 1527","9/2/2019 - 9/2/2019, Every day, Daily Average",2591,2076,3232
"4946","Movement Zone 4946","1528","Movement Zone 1528","9/2/2019 - 9/2/2019, Every day, Daily Average",2708,2062,3555
"4946","Movement Zone 4946","1529","Movement Zone 1529","9/2/2019 - 9/2/2019, Every day, Daily Average",3114,2356,4115
"4946","Movement Zone 4946","1530","Movement Zone 1530","9/2/2019 - 9/2/2019, Every day, Daily Average",2478,1960,3132
"4946","Movement Zone 4946","1532","Movement Zone 1532","9/2/2019 - 9/2/2019, Every day, Daily Average",2432,1896,3119
"4946","Movement Zone 4946","1533","Movement Zone 1533","9/2/2019 - 9/2/2019, Every day, Daily Average",2737,2175,3443
"4946","Movement Zone 4946","1534","Movement Zone 1534","9/2/2019 - 9/2/2019, Every day, Daily Average",2338,1787,3058
"4946","Movement Zone 4946","1535","Movement Zone 1535","9/2/2019 - 9/2/2019, Every day, Daily Average",2544,1815,3564
"4946","Movement Zone 4946","1537","Movement Zone 1537","9/2/2019 - 9/2/2019, Every day, Daily Average",2141,1604,2857
"4946","Movement Zone 4946","1538","Movement Zone 1538","9/2/2019 - 9/2/2019, Every day, Daily Average",2799,1895,4133
"4946","Movement Zone 4946","1540","Movement Zone 1540","9/2/2019 - 9/2/2019, Every day, Daily Average",2246,1546,3262
"4946","Movement Zone 4946","1555","Movement Zone 1555","9/2/2019 - 9/2/2019, Every day, Daily Average",2289,1685,3108
"4946","Movement Zone 4946","1559","Movement Zone 1559","9/2/2019 - 9/2/2019, Every day, Daily Average",2125,1364,3309
"4946","Movement Zone 4946","1562","Movement Zone 1562","9/2/2019 - 9/2/2019, Every day, Daily Average",3032,2355,3902
"4946","Movement Zone 4946","1569","Movement Zone 1569","9/2/2019 - 9/2/2019, Every day, Daily Average",1697,1333,2159
"4946","Movement Zone 4946","1570","Movement Zone 1570","9/2/2019 - 9/2/2019, Every day, Daily Average",1788,1445,2211
"4946","Movement Zone 4946","1571","Movement Zone 1571","9/2/2019 - 9/2/2019, Every day, Daily Average",686,462,1017
"4946","Movement Zone 4946","1572","Movement Zone 1572","9/2/2019 - 9/2/2019, Every day, Daily Average",737,535,1014
"4946","Movement Zone 4946","1573","Movement Zone 1573","9/2/2019 - 9/2/2019, Every day, Daily Average",875,570,1342
"4946","Movement Zone 4946","1574","Movement Zone 1574","9/2/2019 - 9/2/2019, Every day, Daily Average",1544,1109,2148
"4946","Movement Zone 4946","1575","Movement Zone 1575","9/2/2019 - 9/2/2019, Every day, Daily Average",1104,722,1687
"4946","Movement Zone 4946","1576","Movement Zone 1576","9/2/2019 - 9/2/2019, Every day, Daily Average",1064,681,1659
"4946","Movement Zone 4946","1577","Movement Zone 1577","9/2/2019 - 9/2/2019, Every day, Daily Average",891,590,1343
"4946","Movement Zone 4946","1578","Movement Zone 1578","9/2/2019 - 9/2/2019, Every day, Daily Average",1038,708,1519
"4946","Movement Zone 4946","1579","Movement Zone 1579","9/2/2019 - 9/2/2019, Every day, Daily Average",1915,1481,2475
"4946","Movement Zone 4946","1580","Movement Zone 1580","9/2/2019 - 9/2/2019, Every day, Daily Average",1719,1272,2321
"4946","Movement Zone 4946","1581","Movement Zone 1581","9/2/2019 - 9/2/2019, Every day, Daily Average",1554,1204,2004
"4946","Movement Zone 4946","1582","Movement Zone 1582","9/2/2019 - 9/2/2019, Every day, Daily Average",2095,1675,2620
"4946","Movement Zone 4946","1583","Movement Zone 1583","9/2/2019 - 9/2/2019, Every day, Daily Average",2370,1961,2863
"4946","Movement Zone 4946","1584","Movement Zone 1584","9/2/2019 - 9/2/2019, Every day, Daily Average",618,373,1023
"4946","Movement Zone 4946","1585","Movement Zone 1585","9/2/2019 - 9/2/2019, Every day, Daily Average",1592,1183,2140
"4946","Movement Zone 4946","1586","Movement Zone 1586","9/2/2019 - 9/2/2019, Every day, Daily Average",2102,1609,2745
"4946","Movement Zone 4946","1587","Movement Zone 1587","9/2/2019 - 9/2/2019, Every day, Daily Average",1095,831,1441
"4946","Movement Zone 4946","1588","Movement Zone 1588","9/2/2019 - 9/2/2019, Every day, Daily Average",1200,627,2293
"4946","Movement Zone 4946","1589","Movement Zone 1589","9/2/2019 - 9/2/2019, Every day, Daily Average",1972,1479,2628
"4946","Movement Zone 4946","1590","Movement Zone 1590","9/2/2019 - 9/2/2019, Every day, Daily Average",1201,960,1501
"4946","Movement Zone 4946","1591","Movement Zone 1591","9/2/2019 - 9/2/2019, Every day, Daily Average",680,441,1048
"4946","Movement Zone 4946","1592","Movement Zone 1592","9/2/2019 - 9/2/2019, Every day, Daily Average",1066,836,1358
"4946","Movement Zone 4946","1593","Movement Zone 1593","9/2/2019 - 9/2/2019, Every day, Daily Average",668,431,1033
"4946","Movement Zone 4946","1594","Movement Zone 1594","9/2/2019 - 9/2/2019, Every day, Daily Average",1070,723,1582
"4946","Movement Zone 4946","1595","Movement Zone 1595","9/2/2019 - 9/2/2019, Every day, Daily Average",2602,2184,3099
"4946","Movement Zone 4946","1596","Movement Zone 1596","9/2/2019 - 9/2/2019, Every day, Daily Average",712,454,1116
"4946","Movement Zone 4946","1597","Movement Zone 1597","9/2/2019 - 9/2/2019, Every day, Daily Average",666,376,1179
"4946","Movement Zone 4946","1598","Movement Zone 1598","9/2/2019 - 9/2/2019, Every day, Daily Average",1433,1002,2047
"4946","Movement Zone 4946","1599","Movement Zone 1599","9/2/2019 - 9/2/2019, Every day, Daily Average",1761,1171,2647
"4946","Movement Zone 4946","1600","Movement Zone 1600","9/2/2019 - 9/2/2019, Every day, Daily Average",912,612,1357
"4946","Movement Zone 4946","1601","Movement Zone 1601","9/2/2019 - 9/2/2019, Every day, Daily Average",1341,933,1926
"4946","Movement Zone 4946","1602","Movement Zone 1602","9/2/2019 - 9/2/2019, Every day, Daily Average",610,391,949
"4946","Movement Zone 4946","1603","Movement Zone 1603","9/2/2019 - 9/2/2019, Every day, Daily Average",1604,1197,2148
"4946","Movement Zone 4946","1604","Movement Zone 1604","9/2/2019 - 9/2/2019, Every day, Daily Average",1783,1341,2369
"4946","Movement Zone 4946","1605","Movement Zone 1605","9/2/2019 - 9/2/2019, Every day, Daily Average",1981,1496,2622
"4946","Movement Zone 4946","1606","Movement Zone 1606","9/2/2019 - 9/2/2019, Every day, Daily Average",2170,1690,2785
"4946","Movement Zone 4946","1607","Movement Zone 1607","9/2/2019 - 9/2/2019, Every day, Daily Average",1364,989,1879
"4946","Movement Zone 4946","1608","Movement Zone 1608","9/2/2019 - 9/2/2019, Every day, Daily Average",399,121,1313
"4946","Movement Zone 4946","1609","Movement Zone 1609","9/2/2019 - 9/2/2019, Every day, Daily Average",1414,890,2244
"4946","Movement Zone 4946","1610","Movement Zone 1610","9/2/2019 - 9/2/2019, Every day, Daily Average",1531,1090,2149
"4946","Movement Zone 4946","1611","Movement Zone 1611","9/2/2019 - 9/2/2019, Every day, Daily Average",649,382,1102
"4946","Movement Zone 4946","1612","Movement Zone 1612","9/2/2019 - 9/2/2019, Every day, Daily Average",1436,1022,2017
"4946","Movement Zone 4946","1613","Movement Zone 1613","9/2/2019 - 9/2/2019, Every day, Daily Average",766,502,1167
"4946","Movement Zone 4946","1614","Movement Zone 1614","9/2/2019 - 9/2/2019, Every day, Daily Average",1421,990,2038
"4946","Movement Zone 4946","1615","Movement Zone 1615","9/2/2019 - 9/2/2019, Every day, Daily Average",1786,1218,2616
"4946","Movement Zone 4946","1616","Movement Zone 1616","9/2/2019 - 9/2/2019, Every day, Daily Average",1042,718,1510
"4946","Movement Zone 4946","1617","Movement Zone 1617","9/2/2019 - 9/2/2019, Every day, Daily Average",1267,816,1965
"4946","Movement Zone 4946","1618","Movement Zone 1618","9/2/2019 - 9/2/2019, Every day, Daily Average",812,520,1267
"4946","Movement Zone 4946","1619","Movement Zone 1619","9/2/2019 - 9/2/2019, Every day, Daily Average",886,570,1377
"4946","Movement Zone 4946","1620","Movement Zone 1620","9/2/2019 - 9/2/2019, Every day, Daily Average",1026,712,1476
"4946","Movement Zone 4946","1621","Movement Zone 1621","9/2/2019 - 9/2/2019, Every day, Daily Average",1467,1005,2140
"4946","Movement Zone 4946","1622","Movement Zone 1622","9/2/2019 - 9/2/2019, Every day, Daily Average",1885,1398,2541
"4946","Movement Zone 4946","1623","Movement Zone 1623","9/2/2019 - 9/2/2019, Every day, Daily Average",1909,1414,2576
"4946","Movement Zone 4946","1624","Movement Zone 1624","9/2/2019 - 9/2/2019, Every day, Daily Average",1041,635,1704
"4946","Movement Zone 4946","1625","Movement Zone 1625","9/2/2019 - 9/2/2019, Every day, Daily Average",1216,890,1660
"4946","Movement Zone 4946","1626","Movement Zone 1626","9/2/2019 - 9/2/2019, Every day, Daily Average",1705,1206,2408
"4946","Movement Zone 4946","1627","Movement Zone 1627","9/2/2019 - 9/2/2019, Every day, Daily Average",1997,1559,2557
"4946","Movement Zone 4946","1628","Movement Zone 1628","9/2/2019 - 9/2/2019, Every day, Daily Average",1072,751,1529
"4946","Movement Zone 4946","1629","Movement Zone 1629","9/2/2019 - 9/2/2019, Every day, Daily Average",1179,844,1646
"4946","Movement Zone 4946","1630","Movement Zone 1630","9/2/2019 - 9/2/2019, Every day, Daily Average",1164,821,1648
"4946","Movement Zone 4946","1631","Movement Zone 1631","9/2/2019 - 9/2/2019, Every day, Daily Average",1012,661,1547
"4946","Movement Zone 4946","1632","Movement Zone 1632","9/2/2019 - 9/2/2019, Every day, Daily Average",1308,901,1896
"4946","Movement Zone 4946","1633","Movement Zone 1633","9/2/2019 - 9/2/2019, Every day, Daily Average",1701,1217,2377
"4946","Movement Zone 4946","1634","Movement Zone 1634","9/2/2019 - 9/2/2019, Every day, Daily Average",1947,1516,2499
"4946","Movement Zone 4946","1635","Movement Zone 1635","9/2/2019 - 9/2/2019, Every day, Daily Average",1833,1385,2424
"4946","Movement Zone 4946","1636","Movement Zone 1636","9/2/2019 - 9/2/2019, Every day, Daily Average",1827,1331,2506
"4946","Movement Zone 4946","1637","Movement Zone 1637","9/2/2019 - 9/2/2019, Every day, Daily Average",2140,1807,2532
"4946","Movement Zone 4946","1638","Movement Zone 1638","9/2/2019 - 9/2/2019, Every day, Daily Average",2025,1719,2384
"4946","Movement Zone 4946","1639","Movement Zone 1639","9/2/2019 - 9/2/2019, Every day, Daily Average",2023,1688,2423
"4946","Movement Zone 4946","1640","Movement Zone 1640","9/2/2019 - 9/2/2019, Every day, Daily Average",1941,1316,2860
"4946","Movement Zone 4946","1641","Movement Zone 1641","9/2/2019 - 9/2/2019, Every day, Daily Average",1979,1489,2628
"4946","Movement Zone 4946","1642","Movement Zone 1642","9/2/2019 - 9/2/2019, Every day, Daily Average",898,571,1410
"4946","Movement Zone 4946","1643","Movement Zone 1643","9/2/2019 - 9/2/2019, Every day, Daily Average",838,548,1279
"4946","Movement Zone 4946","1644","Movement Zone 1644","9/2/2019 - 9/2/2019, Every day, Daily Average",1153,784,1694
"4946","Movement Zone 4946","1645","Movement Zone 1645","9/2/2019 - 9/2/2019, Every day, Daily Average",1231,842,1797
"4946","Movement Zone 4946","1646","Movement Zone 1646","9/2/2019 - 9/2/2019, Every day, Daily Average",1332,909,1950
"4946","Movement Zone 4946","1647","Movement Zone 1647","9/2/2019 - 9/2/2019, Every day, Daily Average",1494,998,2235
"4946","Movement Zone 4946","1648","Movement Zone 1648","9/2/2019 - 9/2/2019, Every day, Daily Average",2032,1368,3017
"4946","Movement Zone 4946","1649","Movement Zone 1649","9/2/2019 - 9/2/2019, Every day, Daily Average",1793,1233,2605
"4946","Movement Zone 4946","1650","Movement Zone 1650","9/2/2019 - 9/2/2019, Every day, Daily Average",1905,1327,2733
"4946","Movement Zone 4946","1651","Movement Zone 1651","9/2/2019 - 9/2/2019, Every day, Daily Average",1348,990,1834
"4946","Movement Zone 4946","1652","Movement Zone 1652","9/2/2019 - 9/2/2019, Every day, Daily Average",1142,799,1630
"4946","Movement Zone 4946","1653","Movement Zone 1653","9/2/2019 - 9/2/2019, Every day, Daily Average",1076,665,1738
"4946","Movement Zone 4946","1654","Movement Zone 1654","9/2/2019 - 9/2/2019, Every day, Daily Average",818,535,1248
"4946","Movement Zone 4946","1655","Movement Zone 1655","9/2/2019 - 9/2/2019, Every day, Daily Average",1942,1509,2497
"4946","Movement Zone 4946","1656","Movement Zone 1656","9/2/2019 - 9/2/2019, Every day, Daily Average",718,423,1217
"4946","Movement Zone 4946","1657","Movement Zone 1657","9/2/2019 - 9/2/2019, Every day, Daily Average",834,526,1321
"4946","Movement Zone 4946","1658","Movement Zone 1658","9/2/2019 - 9/2/2019, Every day, Daily Average",981,671,1433
